55.6522,122.553
55.6522,125.957
55.6522,129.362
55.6522,132.766
55.6522,136.17
55.6522,139.574
55.6522,142.979
55.6522,146.383
59.1304,13.617
59.1304,17.0213
59.1304,20.4255
59.1304,23.8298
59.1304,27.234
59.1304,30.6383
59.1304,34.0426
59.1304,37.4468
59.1304,40.8511
59.1304,44.2553
59.1304,47.6596
59.1304,51.0638
59.1304,54.4681
59.1304,57.8723
59.1304,61.2766
59.1304,64.6809
59.1304,68.0851
59.1304,71.4894
59.1304,74.8936
59.1304,78.2979
59.1304,81.7021
59.1304,85.1064
59.1304,88.5106
59.1304,91.9149
59.1304,95.3192
59.1304,98.7234
59.1304,102.128
59.1304,105.532
59.1304,108.936
59.1304,112.34
59.1304,115.745
59.1304,119.149
59.1304,122.553
59.1304,125.957
59.1304,129.362
59.1304,132.766
59.1304,136.17
59.1304,139.574
59.1304,142.979
59.1304,146.383
62.6087,20.4255
62.6087,23.8298
62.6087,27.234
62.6087,30.6383
62.6087,34.0426
62.6087,37.4468
62.6087,40.8511
62.6087,44.2553
62.6087,47.6596
62.6087,51.0638
62.6087,54.4681
62.6087,57.8723
62.6087,61.2766
62.6087,64.6809
62.6087,68.0851
62.6087,71.4894
62.6087,74.8936
62.6087,78.2979
62.6087,81.7021
62.6087,85.1064
62.6087,88.5106
62.6087,91.9149
62.6087,95.3192
62.6087,98.7234
62.6087,102.128
62.6087,105.532
62.6087,108.936
62.6087,112.34
62.6087,115.745
66.087,20.4255
66.087,23.8298
66.087,27.234
66.087,30.6383
66.087,34.0426
66.087,37.4468
66.087,40.8511
66.087,44.2553
66.087,47.6596
66.087,51.0638
66.087,54.4681
66.087,57.8723
66.087,61.2766
66.087,64.6809
66.087,68.0851
66.087,71.4894
66.087,74.8936
66.087,78.2979
66.087,81.7021
66.087,85.1064
66.087,88.5106
66.087,91.9149
66.087,95.3192
66.087,98.7234
66.087,102.128
66.087,105.532
66.087,108.936
69.5652,40.8511
69.5652,44.2553
69.5652,47.6596
69.5652,51.0638
69.5652,54.4681
69.5652,57.8723
69.5652,61.2766
69.5652,64.6809
69.5652,68.0851
69.5652,71.4894
69.5652,74.8936
69.5652,78.2979
69.5652,81.7021
69.5652,85.1064
69.5652,88.5106
69.5652,91.9149
69.5652,95.3192
69.5652,98.7234
69.5652,102.128
69.5652,105.532
73.0435,44.2553
73.0435,47.6596
73.0435,51.0638
73.0435,54.4681
73.0435,57.8723
73.0435,61.2766
73.0435,64.6809
73.0435,68.0851
73.0435,71.4894
73.0435,74.8936
73.0435,78.2979
73.0435,81.7021
73.0435,85.1064
73.0435,88.5106
73.0435,91.9149
73.0435,95.3192
73.0435,98.7234
76.5217,54.4681
76.5217,71.4894
76.5217,74.8936
76.5217,78.2979
76.5217,81.7021
76.5217,85.1064
76.5217,88.5106
