169,170,10.4348,85.1064,10.4348,88.5106,
169,217,10.4348,85.1064,13.913,85.1064,
170,122,10.4348,88.5106,6.95652,88.5106,
170,169,10.4348,88.5106,10.4348,85.1064,
170,171,10.4348,88.5106,10.4348,91.9149,
170,218,10.4348,88.5106,13.913,88.5106,
171,123,10.4348,91.9149,6.95652,91.9149,
171,170,10.4348,91.9149,10.4348,88.5106,
171,172,10.4348,91.9149,10.4348,95.3192,
171,219,10.4348,91.9149,13.913,91.9149,
172,124,10.4348,95.3192,6.95652,95.3192,
172,171,10.4348,95.3192,10.4348,91.9149,
172,173,10.4348,95.3192,10.4348,98.7234,
172,220,10.4348,95.3192,13.913,95.3192,
173,125,10.4348,98.7234,6.95652,98.7234,
173,172,10.4348,98.7234,10.4348,95.3192,
173,174,10.4348,98.7234,10.4348,102.128,
173,221,10.4348,98.7234,13.913,98.7234,
174,126,10.4348,102.128,6.95652,102.128,
174,173,10.4348,102.128,10.4348,98.7234,
174,175,10.4348,102.128,10.4348,105.532,
174,222,10.4348,102.128,13.913,102.128,
175,127,10.4348,105.532,6.95652,105.532,
175,174,10.4348,105.532,10.4348,102.128,
175,176,10.4348,105.532,10.4348,108.936,
175,223,10.4348,105.532,13.913,105.532,
176,128,10.4348,108.936,6.95652,108.936,
176,175,10.4348,108.936,10.4348,105.532,
176,177,10.4348,108.936,10.4348,112.34,
176,224,10.4348,108.936,13.913,108.936,
177,129,10.4348,112.34,6.95652,112.34,
177,176,10.4348,112.34,10.4348,108.936,
177,178,10.4348,112.34,10.4348,114.83,
177,225,10.4348,112.34,13.913,112.34,
215,167,13.913,78.2979,10.7494,78.2979,
215,214,13.913,78.2979,13.913,77.2821,
215,216,13.913,78.2979,13.913,81.7021,
215,263,13.913,78.2979,17.3913,78.2979,
216,168,13.913,81.7021,10.4348,81.7021,
216,215,13.913,81.7021,13.913,78.2979,
216,217,13.913,81.7021,13.913,85.1064,
216,264,13.913,81.7021,17.3913,81.7021,
217,169,13.913,85.1064,10.4348,85.1064,
217,216,13.913,85.1064,13.913,81.7021,
217,218,13.913,85.1064,13.913,88.5106,
217,265,13.913,85.1064,17.3913,85.1064,
218,170,13.913,88.5106,10.4348,88.5106,
218,217,13.913,88.5106,13.913,85.1064,
218,219,13.913,88.5106,13.913,91.9149,
218,266,13.913,88.5106,17.3913,88.5106,
219,171,13.913,91.9149,10.4348,91.9149,
219,218,13.913,91.9149,13.913,88.5106,
219,220,13.913,91.9149,13.913,95.3192,
219,267,13.913,91.9149,17.3913,91.9149,
220,172,13.913,95.3192,10.4348,95.3192,
220,219,13.913,95.3192,13.913,91.9149,
220,221,13.913,95.3192,13.913,98.7234,
220,268,13.913,95.3192,17.3913,95.3192,
221,173,13.913,98.7234,10.4348,98.7234,
221,220,13.913,98.7234,13.913,95.3192,
221,222,13.913,98.7234,13.913,102.128,
221,269,13.913,98.7234,17.3913,98.7234,
222,174,13.913,102.128,10.4348,102.128,
222,221,13.913,102.128,13.913,98.7234,
222,223,13.913,102.128,13.913,105.532,
222,270,13.913,102.128,17.3913,102.128,
223,175,13.913,105.532,10.4348,105.532,
223,222,13.913,105.532,13.913,102.128,
223,224,13.913,105.532,13.913,108.936,
223,271,13.913,105.532,17.3913,105.532,
224,176,13.913,108.936,10.4348,108.936,
224,223,13.913,108.936,13.913,105.532,
224,225,13.913,108.936,13.913,112.34,
224,272,13.913,108.936,17.0661,108.936,
225,177,13.913,112.34,10.4348,112.34,
225,224,13.913,112.34,13.913,108.936,
225,226,13.913,112.34,13.913,113.379,
225,273,13.913,112.34,14.9474,112.34,
263,215,17.3913,78.2979,13.913,78.2979,
263,262,17.3913,78.2979,17.3913,76.1654,
263,264,17.3913,78.2979,17.3913,81.7021,
263,311,17.3913,78.2979,20.8696,78.2979,
264,216,17.3913,81.7021,13.913,81.7021,
264,263,17.3913,81.7021,17.3913,78.2979,
264,265,17.3913,81.7021,17.3913,85.1064,
264,312,17.3913,81.7021,20.8696,81.7021,
265,217,17.3913,85.1064,13.913,85.1064,
265,264,17.3913,85.1064,17.3913,81.7021,
265,266,17.3913,85.1064,17.3913,88.5106,
265,313,17.3913,85.1064,20.8696,85.1064,
266,218,17.3913,88.5106,13.913,88.5106,
266,265,17.3913,88.5106,17.3913,85.1064,
266,267,17.3913,88.5106,17.3913,91.9149,
266,314,17.3913,88.5106,20.8696,88.5106,
267,219,17.3913,91.9149,13.913,91.9149,
267,266,17.3913,91.9149,17.3913,88.5106,
267,268,17.3913,91.9149,17.3913,95.3192,
267,315,17.3913,91.9149,20.8696,91.9149,
268,220,17.3913,95.3192,13.913,95.3192,
268,267,17.3913,95.3192,17.3913,91.9149,
268,269,17.3913,95.3192,17.3913,98.7234,
268,316,17.3913,95.3192,20.8696,95.3192,
269,221,17.3913,98.7234,13.913,98.7234,
269,268,17.3913,98.7234,17.3913,95.3192,
269,270,17.3913,98.7234,17.3913,102.128,
269,317,17.3913,98.7234,19.0114,98.7234,
270,222,17.3913,102.128,13.913,102.128,
270,269,17.3913,102.128,17.3913,98.7234,
270,271,17.3913,102.128,17.3913,105.532,
270,318,17.3913,102.128,18.1379,102.128,
271,223,17.3913,105.532,13.913,105.532,
271,270,17.3913,105.532,17.3913,102.128,
271,272,17.3913,105.532,17.3913,107.625,
271,319,17.3913,105.532,17.783,105.532,
294,246,20.8696,20.4255,19.3892,20.4255,
294,293,20.8696,20.4255,20.8696,17.4276,
294,295,20.8696,20.4255,20.8696,23.8298,
294,342,20.8696,20.4255,24.3478,20.4255,
295,247,20.8696,23.8298,18.8046,23.8298,
295,294,20.8696,23.8298,20.8696,20.4255,
295,296,20.8696,23.8298,20.8696,27.234,
295,343,20.8696,23.8298,24.3478,23.8298,
296,248,20.8696,27.234,18.416,27.234,
296,295,20.8696,27.234,20.8696,23.8298,
296,297,20.8696,27.234,20.8696,30.6383,
296,344,20.8696,27.234,24.3478,27.234,
297,249,20.8696,30.6383,18.518,30.6383,
297,296,20.8696,30.6383,20.8696,27.234,
297,298,20.8696,30.6383,20.8696,34.0426,
297,345,20.8696,30.6383,24.3478,30.6383,
298,250,20.8696,34.0426,18.62,34.0426,
298,297,20.8696,34.0426,20.8696,30.6383,
298,299,20.8696,34.0426,20.8696,37.4468,
298,346,20.8696,34.0426,24.3478,34.0426,
299,251,20.8696,37.4468,18.722,37.4468,
299,298,20.8696,37.4468,20.8696,34.0426,
299,300,20.8696,37.4468,20.8696,40.8511,
299,347,20.8696,37.4468,24.3478,37.4468,
300,252,20.8696,40.8511,19.5756,40.8511,
300,299,20.8696,40.8511,20.8696,37.4468,
300,301,20.8696,40.8511,20.8696,44.2553,
300,348,20.8696,40.8511,24.3478,40.8511,
301,253,20.8696,44.2553,20.5341,44.2553,
301,300,20.8696,44.2553,20.8696,40.8511,
301,302,20.8696,44.2553,20.8696,45.2754,
301,349,20.8696,44.2553,24.3478,44.2553,
311,263,20.8696,78.2979,17.3913,78.2979,
311,310,20.8696,78.2979,20.8696,75.0487,
311,312,20.8696,78.2979,20.8696,81.7021,
311,359,20.8696,78.2979,24.3478,78.2979,
312,264,20.8696,81.7021,17.3913,81.7021,
312,311,20.8696,81.7021,20.8696,78.2979,
312,313,20.8696,81.7021,20.8696,85.1064,
312,360,20.8696,81.7021,24.3478,81.7021,
313,265,20.8696,85.1064,17.3913,85.1064,
313,312,20.8696,85.1064,20.8696,81.7021,
313,314,20.8696,85.1064,20.8696,88.5106,
313,361,20.8696,85.1064,24.3478,85.1064,
314,266,20.8696,88.5106,17.3913,88.5106,
314,313,20.8696,88.5106,20.8696,85.1064,
314,315,20.8696,88.5106,20.8696,91.9149,
314,362,20.8696,88.5106,24.3478,88.5106,
315,267,20.8696,91.9149,17.3913,91.9149,
315,314,20.8696,91.9149,20.8696,88.5106,
315,316,20.8696,91.9149,20.8696,95.3192,
315,363,20.8696,91.9149,24.3478,91.9149,
316,268,20.8696,95.3192,17.3913,95.3192,
316,315,20.8696,95.3192,20.8696,91.9149,
316,317,20.8696,95.3192,20.8696,95.703,
316,364,20.8696,95.3192,21.1057,95.3192,
341,293,24.3478,17.0213,21.4635,17.0213,
341,340,24.3478,17.0213,24.3478,15.0479,
341,342,24.3478,17.0213,24.3478,20.4255,
341,389,24.3478,17.0213,27.8261,17.0213,
342,294,24.3478,20.4255,20.8696,20.4255,
342,341,24.3478,20.4255,24.3478,17.0213,
342,343,24.3478,20.4255,24.3478,23.8298,
342,390,24.3478,20.4255,27.8261,20.4255,
343,295,24.3478,23.8298,20.8696,23.8298,
343,342,24.3478,23.8298,24.3478,20.4255,
343,344,24.3478,23.8298,24.3478,27.234,
343,391,24.3478,23.8298,27.8261,23.8298,
344,296,24.3478,27.234,20.8696,27.234,
344,343,24.3478,27.234,24.3478,23.8298,
344,345,24.3478,27.234,24.3478,30.6383,
344,392,24.3478,27.234,27.8261,27.234,
345,297,24.3478,30.6383,20.8696,30.6383,
345,344,24.3478,30.6383,24.3478,27.234,
345,346,24.3478,30.6383,24.3478,34.0426,
345,393,24.3478,30.6383,27.8261,30.6383,
346,298,24.3478,34.0426,20.8696,34.0426,
346,345,24.3478,34.0426,24.3478,30.6383,
346,347,24.3478,34.0426,24.3478,37.4468,
346,394,24.3478,34.0426,27.8261,34.0426,
347,299,24.3478,37.4468,20.8696,37.4468,
347,346,24.3478,37.4468,24.3478,34.0426,
347,348,24.3478,37.4468,24.3478,40.8511,
347,395,24.3478,37.4468,27.8261,37.4468,
348,300,24.3478,40.8511,20.8696,40.8511,
348,347,24.3478,40.8511,24.3478,37.4468,
348,349,24.3478,40.8511,24.3478,44.2553,
348,396,24.3478,40.8511,27.8261,40.8511,
349,301,24.3478,44.2553,20.8696,44.2553,
349,348,24.3478,44.2553,24.3478,40.8511,
349,350,24.3478,44.2553,24.3478,47.6265,
349,397,24.3478,44.2553,27.8261,44.2553,
358,310,24.3478,74.8936,21.3526,74.8936,
358,357,24.3478,74.8936,24.3478,73.5764,
358,359,24.3478,74.8936,24.3478,78.2979,
358,406,24.3478,74.8936,27.8261,74.8936,
359,311,24.3478,78.2979,20.8696,78.2979,
359,358,24.3478,78.2979,24.3478,74.8936,
359,360,24.3478,78.2979,24.3478,81.7021,
359,407,24.3478,78.2979,27.8261,78.2979,
360,312,24.3478,81.7021,20.8696,81.7021,
360,359,24.3478,81.7021,24.3478,78.2979,
360,361,24.3478,81.7021,24.3478,85.1064,
360,408,24.3478,81.7021,27.8261,81.7021,
361,313,24.3478,85.1064,20.8696,85.1064,
361,360,24.3478,85.1064,24.3478,81.7021,
361,362,24.3478,85.1064,24.3478,88.5106,
361,409,24.3478,85.1064,27.8261,85.1064,
362,314,24.3478,88.5106,20.8696,88.5106,
362,361,24.3478,88.5106,24.3478,85.1064,
362,363,24.3478,88.5106,24.3478,91.9149,
362,410,24.3478,88.5106,27.8261,88.5106,
363,315,24.3478,91.9149,20.8696,91.9149,
363,362,24.3478,91.9149,24.3478,88.5106,
363,364,24.3478,91.9149,24.3478,93.3203,
363,411,24.3478,91.9149,27.8261,91.9149,
388,340,27.8261,13.617,26.4969,13.617,
388,387,27.8261,13.617,27.8261,12.8022,
388,389,27.8261,13.617,27.8261,17.0213,
388,436,27.8261,13.617,31.3043,13.617,
389,341,27.8261,17.0213,24.3478,17.0213,
389,388,27.8261,17.0213,27.8261,13.617,
389,390,27.8261,17.0213,27.8261,20.4255,
389,437,27.8261,17.0213,31.3043,17.0213,
390,342,27.8261,20.4255,24.3478,20.4255,
390,389,27.8261,20.4255,27.8261,17.0213,
390,391,27.8261,20.4255,27.8261,23.8298,
390,438,27.8261,20.4255,31.3043,20.4255,
391,343,27.8261,23.8298,24.3478,23.8298,
391,390,27.8261,23.8298,27.8261,20.4255,
391,392,27.8261,23.8298,27.8261,27.234,
391,439,27.8261,23.8298,31.3043,23.8298,
392,344,27.8261,27.234,24.3478,27.234,
392,391,27.8261,27.234,27.8261,23.8298,
392,393,27.8261,27.234,27.8261,30.6383,
392,440,27.8261,27.234,31.3043,27.234,
393,345,27.8261,30.6383,24.3478,30.6383,
393,392,27.8261,30.6383,27.8261,27.234,
393,394,27.8261,30.6383,27.8261,34.0426,
393,441,27.8261,30.6383,31.3043,30.6383,
394,346,27.8261,34.0426,24.3478,34.0426,
394,393,27.8261,34.0426,27.8261,30.6383,
394,395,27.8261,34.0426,27.8261,37.4468,
394,442,27.8261,34.0426,31.3043,34.0426,
395,347,27.8261,37.4468,24.3478,37.4468,
395,394,27.8261,37.4468,27.8261,34.0426,
395,396,27.8261,37.4468,27.8261,40.8511,
395,443,27.8261,37.4468,31.3043,37.4468,
396,348,27.8261,40.8511,24.3478,40.8511,
396,395,27.8261,40.8511,27.8261,37.4468,
396,397,27.8261,40.8511,27.8261,44.2553,
396,444,27.8261,40.8511,31.3043,40.8511,
397,349,27.8261,44.2553,24.3478,44.2553,
397,396,27.8261,44.2553,27.8261,40.8511,
397,398,27.8261,44.2553,27.8261,47.6596,
397,445,27.8261,44.2553,31.3043,44.2553,
398,350,27.8261,47.6596,24.3745,47.6596,
398,397,27.8261,47.6596,27.8261,44.2553,
398,399,27.8261,47.6596,27.8261,51.0638,
398,446,27.8261,47.6596,31.3043,47.6596,
399,351,27.8261,51.0638,26.193,51.0638,
399,398,27.8261,51.0638,27.8261,47.6596,
399,400,27.8261,51.0638,27.8261,54.4681,
399,447,27.8261,51.0638,31.3043,51.0638,
400,352,27.8261,54.4681,27.5664,54.4681,
400,399,27.8261,54.4681,27.8261,51.0638,
400,401,27.8261,54.4681,27.8261,55.1119,
400,448,27.8261,54.4681,31.3043,54.4681,
405,357,27.8261,71.4894,26.2093,71.4894,
405,404,27.8261,71.4894,27.8261,69.6766,
405,406,27.8261,71.4894,27.8261,74.8936,
405,453,27.8261,71.4894,31.3043,71.4894,
406,358,27.8261,74.8936,24.3478,74.8936,
406,405,27.8261,74.8936,27.8261,71.4894,
406,407,27.8261,74.8936,27.8261,78.2979,
406,454,27.8261,74.8936,31.3043,74.8936,
407,359,27.8261,78.2979,24.3478,78.2979,
407,406,27.8261,78.2979,27.8261,74.8936,
407,408,27.8261,78.2979,27.8261,81.7021,
407,455,27.8261,78.2979,31.3043,78.2979,
408,360,27.8261,81.7021,24.3478,81.7021,
408,407,27.8261,81.7021,27.8261,78.2979,
408,409,27.8261,81.7021,27.8261,85.1064,
408,456,27.8261,81.7021,31.3043,81.7021,
409,361,27.8261,85.1064,24.3478,85.1064,
409,408,27.8261,85.1064,27.8261,81.7021,
409,410,27.8261,85.1064,27.8261,88.5106,
409,457,27.8261,85.1064,31.3043,85.1064,
410,362,27.8261,88.5106,24.3478,88.5106,
410,409,27.8261,88.5106,27.8261,85.1064,
410,411,27.8261,88.5106,27.8261,91.9149,
410,458,27.8261,88.5106,31.3043,88.5106,
411,363,27.8261,91.9149,24.3478,91.9149,
411,410,27.8261,91.9149,27.8261,88.5106,
411,412,27.8261,91.9149,27.8261,92.3464,
411,459,27.8261,91.9149,31.3043,91.9149,
436,388,31.3043,13.617,27.8261,13.617,
436,435,31.3043,13.617,31.3043,10.6698,
436,437,31.3043,13.617,31.3043,17.0213,
436,484,31.3043,13.617,34.7826,13.617,
437,389,31.3043,17.0213,27.8261,17.0213,
437,436,31.3043,17.0213,31.3043,13.617,
437,438,31.3043,17.0213,31.3043,20.4255,
437,485,31.3043,17.0213,34.7826,17.0213,
438,390,31.3043,20.4255,27.8261,20.4255,
438,437,31.3043,20.4255,31.3043,17.0213,
438,439,31.3043,20.4255,31.3043,23.8298,
438,486,31.3043,20.4255,34.7826,20.4255,
439,391,31.3043,23.8298,27.8261,23.8298,
439,438,31.3043,23.8298,31.3043,20.4255,
439,440,31.3043,23.8298,31.3043,27.234,
439,487,31.3043,23.8298,34.7826,23.8298,
440,392,31.3043,27.234,27.8261,27.234,
440,439,31.3043,27.234,31.3043,23.8298,
440,441,31.3043,27.234,31.3043,30.6383,
440,488,31.3043,27.234,34.7826,27.234,
441,393,31.3043,30.6383,27.8261,30.6383,
441,440,31.3043,30.6383,31.3043,27.234,
441,442,31.3043,30.6383,31.3043,34.0426,
441,489,31.3043,30.6383,34.7826,30.6383,
442,394,31.3043,34.0426,27.8261,34.0426,
442,441,31.3043,34.0426,31.3043,30.6383,
442,443,31.3043,34.0426,31.3043,37.4468,
442,490,31.3043,34.0426,34.7826,34.0426,
443,395,31.3043,37.4468,27.8261,37.4468,
443,442,31.3043,37.4468,31.3043,34.0426,
443,444,31.3043,37.4468,31.3043,40.8511,
443,491,31.3043,37.4468,34.7826,37.4468,
444,396,31.3043,40.8511,27.8261,40.8511,
444,443,31.3043,40.8511,31.3043,37.4468,
444,445,31.3043,40.8511,31.3043,44.2553,
444,492,31.3043,40.8511,34.7826,40.8511,
445,397,31.3043,44.2553,27.8261,44.2553,
445,444,31.3043,44.2553,31.3043,40.8511,
445,446,31.3043,44.2553,31.3043,47.6596,
445,493,31.3043,44.2553,34.7826,44.2553,
446,398,31.3043,47.6596,27.8261,47.6596,
446,445,31.3043,47.6596,31.3043,44.2553,
446,447,31.3043,47.6596,31.3043,51.0638,
446,494,31.3043,47.6596,34.7826,47.6596,
447,399,31.3043,51.0638,27.8261,51.0638,
447,446,31.3043,51.0638,31.3043,47.6596,
447,448,31.3043,51.0638,31.3043,54.4681,
447,495,31.3043,51.0638,34.7826,51.0638,
448,400,31.3043,54.4681,27.8261,54.4681,
448,447,31.3043,54.4681,31.3043,51.0638,
448,449,31.3043,54.4681,31.3043,57.8723,
448,496,31.3043,54.4681,34.7826,54.4681,
449,401,31.3043,57.8723,28.7967,57.8723,
449,448,31.3043,57.8723,31.3043,54.4681,
449,450,31.3043,57.8723,31.3043,61.2766,
449,497,31.3043,57.8723,34.7826,57.8723,
450,402,31.3043,61.2766,29.0922,61.2766,
450,449,31.3043,61.2766,31.3043,57.8723,
450,451,31.3043,61.2766,31.3043,64.6809,
450,498,31.3043,61.2766,34.7826,61.2766,
451,403,31.3043,64.6809,28.7469,64.6809,
451,450,31.3043,64.6809,31.3043,61.2766,
451,452,31.3043,64.6809,31.3043,68.0851,
451,499,31.3043,64.6809,34.7826,64.6809,
452,404,31.3043,68.0851,28.4016,68.0851,
452,451,31.3043,68.0851,31.3043,64.6809,
452,453,31.3043,68.0851,31.3043,71.4894,
452,500,31.3043,68.0851,34.7826,68.0851,
453,405,31.3043,71.4894,27.8261,71.4894,
453,452,31.3043,71.4894,31.3043,68.0851,
453,454,31.3043,71.4894,31.3043,74.8936,
453,501,31.3043,71.4894,34.7826,71.4894,
454,406,31.3043,74.8936,27.8261,74.8936,
454,453,31.3043,74.8936,31.3043,71.4894,
454,455,31.3043,74.8936,31.3043,78.2979,
454,502,31.3043,74.8936,34.7826,74.8936,
455,407,31.3043,78.2979,27.8261,78.2979,
455,454,31.3043,78.2979,31.3043,74.8936,
455,456,31.3043,78.2979,31.3043,81.7021,
455,503,31.3043,78.2979,34.7826,78.2979,
456,408,31.3043,81.7021,27.8261,81.7021,
456,455,31.3043,81.7021,31.3043,78.2979,
456,457,31.3043,81.7021,31.3043,85.1064,
456,504,31.3043,81.7021,34.7826,81.7021,
457,409,31.3043,85.1064,27.8261,85.1064,
457,456,31.3043,85.1064,31.3043,81.7021,
457,458,31.3043,85.1064,31.3043,88.5106,
457,505,31.3043,85.1064,34.7826,85.1064,
458,410,31.3043,88.5106,27.8261,88.5106,
458,457,31.3043,88.5106,31.3043,85.1064,
458,459,31.3043,88.5106,31.3043,91.9149,
458,506,31.3043,88.5106,34.7826,88.5106,
459,411,31.3043,91.9149,27.8261,91.9149,
459,458,31.3043,91.9149,31.3043,88.5106,
459,460,31.3043,91.9149,31.3043,92.0043,
459,507,31.3043,91.9149,34.7826,91.9149,
483,435,34.7826,10.2128,32.0499,10.2128,
483,482,34.7826,10.2128,34.7826,8.31026,
483,484,34.7826,10.2128,34.7826,13.617,
483,531,34.7826,10.2128,38.2609,10.2128,
484,436,34.7826,13.617,31.3043,13.617,
484,483,34.7826,13.617,34.7826,10.2128,
484,485,34.7826,13.617,34.7826,17.0213,
484,532,34.7826,13.617,38.2609,13.617,
485,437,34.7826,17.0213,31.3043,17.0213,
485,484,34.7826,17.0213,34.7826,13.617,
485,486,34.7826,17.0213,34.7826,20.4255,
485,533,34.7826,17.0213,38.2609,17.0213,
486,438,34.7826,20.4255,31.3043,20.4255,
486,485,34.7826,20.4255,34.7826,17.0213,
486,487,34.7826,20.4255,34.7826,23.8298,
486,534,34.7826,20.4255,38.2609,20.4255,
487,439,34.7826,23.8298,31.3043,23.8298,
487,486,34.7826,23.8298,34.7826,20.4255,
487,488,34.7826,23.8298,34.7826,27.234,
487,535,34.7826,23.8298,38.2609,23.8298,
488,440,34.7826,27.234,31.3043,27.234,
488,487,34.7826,27.234,34.7826,23.8298,
488,489,34.7826,27.234,34.7826,30.6383,
488,536,34.7826,27.234,38.2609,27.234,
489,441,34.7826,30.6383,31.3043,30.6383,
489,488,34.7826,30.6383,34.7826,27.234,
489,490,34.7826,30.6383,34.7826,34.0426,
489,537,34.7826,30.6383,38.2609,30.6383,
490,442,34.7826,34.0426,31.3043,34.0426,
490,489,34.7826,34.0426,34.7826,30.6383,
490,491,34.7826,34.0426,34.7826,37.4468,
490,538,34.7826,34.0426,38.2609,34.0426,
491,443,34.7826,37.4468,31.3043,37.4468,
491,490,34.7826,37.4468,34.7826,34.0426,
491,492,34.7826,37.4468,34.7826,40.8511,
491,539,34.7826,37.4468,38.2609,37.4468,
492,444,34.7826,40.8511,31.3043,40.8511,
492,491,34.7826,40.8511,34.7826,37.4468,
492,493,34.7826,40.8511,34.7826,44.2553,
492,540,34.7826,40.8511,38.2609,40.8511,
493,445,34.7826,44.2553,31.3043,44.2553,
493,492,34.7826,44.2553,34.7826,40.8511,
493,494,34.7826,44.2553,34.7826,47.6596,
493,541,34.7826,44.2553,38.2609,44.2553,
494,446,34.7826,47.6596,31.3043,47.6596,
494,493,34.7826,47.6596,34.7826,44.2553,
494,495,34.7826,47.6596,34.7826,51.0638,
494,542,34.7826,47.6596,38.2609,47.6596,
495,447,34.7826,51.0638,31.3043,51.0638,
495,494,34.7826,51.0638,34.7826,47.6596,
495,496,34.7826,51.0638,34.7826,54.4681,
495,543,34.7826,51.0638,38.2609,51.0638,
496,448,34.7826,54.4681,31.3043,54.4681,
496,495,34.7826,54.4681,34.7826,51.0638,
496,497,34.7826,54.4681,34.7826,57.8723,
496,544,34.7826,54.4681,38.2609,54.4681,
497,449,34.7826,57.8723,31.3043,57.8723,
497,496,34.7826,57.8723,34.7826,54.4681,
497,498,34.7826,57.8723,34.7826,61.2766,
497,545,34.7826,57.8723,38.2609,57.8723,
498,450,34.7826,61.2766,31.3043,61.2766,
498,497,34.7826,61.2766,34.7826,57.8723,
498,499,34.7826,61.2766,34.7826,64.6809,
498,546,34.7826,61.2766,38.2609,61.2766,
499,451,34.7826,64.6809,31.3043,64.6809,
499,498,34.7826,64.6809,34.7826,61.2766,
499,500,34.7826,64.6809,34.7826,68.0851,
499,547,34.7826,64.6809,38.2609,64.6809,
500,452,34.7826,68.0851,31.3043,68.0851,
500,499,34.7826,68.0851,34.7826,64.6809,
500,501,34.7826,68.0851,34.7826,71.4894,
500,548,34.7826,68.0851,38.2609,68.0851,
501,453,34.7826,71.4894,31.3043,71.4894,
501,500,34.7826,71.4894,34.7826,68.0851,
501,502,34.7826,71.4894,34.7826,74.8936,
501,549,34.7826,71.4894,38.2609,71.4894,
502,454,34.7826,74.8936,31.3043,74.8936,
502,501,34.7826,74.8936,34.7826,71.4894,
502,503,34.7826,74.8936,34.7826,78.2979,
502,550,34.7826,74.8936,38.2609,74.8936,
503,455,34.7826,78.2979,31.3043,78.2979,
503,502,34.7826,78.2979,34.7826,74.8936,
503,504,34.7826,78.2979,34.7826,81.7021,
503,551,34.7826,78.2979,38.2609,78.2979,
504,456,34.7826,81.7021,31.3043,81.7021,
504,503,34.7826,81.7021,34.7826,78.2979,
504,505,34.7826,81.7021,34.7826,85.1064,
504,552,34.7826,81.7021,38.2609,81.7021,
505,457,34.7826,85.1064,31.3043,85.1064,
505,504,34.7826,85.1064,34.7826,81.7021,
505,506,34.7826,85.1064,34.7826,88.5106,
505,553,34.7826,85.1064,38.2609,85.1064,
506,458,34.7826,88.5106,31.3043,88.5106,
506,505,34.7826,88.5106,34.7826,85.1064,
506,507,34.7826,88.5106,34.7826,91.9149,
